"sim","C_1","C_2","C_3","C_4","C_5"
312,0.251940671715019,0.689113003214646,-1.74385734691492,1.12187551349616,-1.13932770533861
313,0.993398118757312,0.600033501579637,-0.760353036549728,0.73892030251877,1.2000030783198
314,0.265230790926595,0.926068811256493,0.163647083778047,-0.790704726058775,0.143732433449752
315,1.02357598009091,-0.400896476280007,0.232721700506957,1.09348073470839,0.581349996817739
316,1.95346841147051,0.65354765355631,-0.59990674467297,-1.55404557035285,0.538557236667594
317,1.56153251480647,-0.0622205622366443,-0.338089250218487,-0.123745335043363,1.26240344688304
318,0.928790913512592,-2.28316769761019,-1.00821434599743,-1.29053384517178,-1.70677991758243
319,1.2971738428081,-0.402071174467152,0.230293864860053,0.957923099567903,0.753262439488551
320,-0.529888515015095,-1.01341263616791,0.289650386400031,0.936429296264683,-0.810249889433108
321,0.702739789113053,-0.476974592136602,0.0727819606049456,-0.846489376701597,1.8210628586562
322,0.97967804468344,-0.651484186713189,1.10634541605021,-0.276327572461085,0.806426696348327
323,1.34561454397217,0.887766804099317,1.26634769734647,0.474935247671018,1.37551822881735
324,0.597472261489593,0.565008923098494,-0.159365226844232,-0.305494372978721,0.293382082735111
325,-1.20896195625046,1.22224342247741,-0.281712506353377,-0.433767507226646,-0.817136909006958
326,0.207217881554415,-0.571602604447132,0.160105082261603,-0.543807401060601,-2.22000333539692
327,-0.605541072589423,0.358458384457963,-2.54845071794156,-1.16485263321778,-0.2695230108754
328,-0.596086471839955,-0.682515418438715,1.48612025751357,0.435337426122981,-0.0555479276874416
329,-1.90605995980078,-1.35768839364961,-0.134581644446506,-1.45503283164708,-0.637820218828107
330,1.71410862437506,-0.0077323286630216,-0.404413571293628,1.79032352650376,-1.40452678527229
331,0.549524246483407,0.253888799375364,1.34666441870902,0.946977491736501,-1.79022891522131
332,1.13417466524605,-0.869370235355703,1.86615905315901,-0.287812701034735,1.28727406163444
333,0.159305499196722,1.0354794610591,0.269412918498042,0.326951465870515,-0.669709638685565
334,-0.729111091609362,0.428729166556523,-0.025461664776076,0.159669134453304,-0.923468015200651
335,0.899254400320653,0.212602298654221,0.661511502520635,0.0652970758610582,-0.264280614005244
336,-0.051581534536822,1.14213280708394,0.308074704664835,-0.740666870985802,0.406224396192543
337,-0.284695473694112,-0.520775833515008,0.612574205364903,1.00692423109705,1.39695133306839
338,-0.638400311246357,0.105956739892777,-0.279672887491082,-1.42889092584044,1.04266862921454
339,0.813586705050718,-0.085435979666968,1.5114022042653,1.52539873394609,-0.409798662960779
340,0.731482906143584,-0.552199185137564,2.29632383165785,0.685268398521475,0.816613486379542
341,-0.140338913516101,0.797957927426285,-1.19217968290754,0.781946662088199,0.382378829081841
342,-0.107986920912136,1.19473914204375,0.463191208816191,0.666515068360906,0.494210533770886
343,-0.813796218350232,1.16955430085142,-0.828207140558923,0.624831140533317,-1.23927304409764
344,-0.897388112271612,0.330987399244292,-1.98145888712063,0.455021553172907,0.739628192729911
345,0.16275654180426,0.570188345492807,0.591124142246468,0.455868948325961,-0.708332738142114
346,-0.189677030608232,-0.58988885182777,-0.378475754069215,-0.611486784996666,0.0912373220143404
347,-1.4800592029296,0.131270509135007,-1.71879593181868,0.284987631698428,1.57152731564843
348,-1.32507669317096,0.0824952966995831,-0.983555869834928,-0.229386077077863,1.03315148169354
349,-0.100303225151409,-1.87646638456612,1.44209432252775,-0.618258713557418,0.302616702592141
350,-1.18017845557507,0.150692830813521,0.295496223486475,-0.21610304585862,1.90784002362946
351,0.364997115392823,0.845240570779531,0.291781963969653,-0.313305876198437,0.136268326267234
352,-0.544601349855409,1.71943315522289,0.420384265771722,-0.503839102526318,0.660957792276913
353,0.715405280482709,-0.587214964244889,-1.79658548219453,0.347729543127076,-0.0684453077285379
354,0.280781595904464,-0.0738513311453406,-0.0748536661226192,0.940653982278107,-0.767273225816022
355,1.09436279158676,-0.534664036896992,0.0532718555688954,-0.523225276770028,-0.0889121239650128
356,-0.0937915686335227,0.869058663203024,-0.480627796400614,-0.331608782018584,-1.11266069534594
357,-1.37757799597169,-0.0121505139987039,0.632905516685721,-0.0143745276967137,0.763642439504326
358,-0.325758930588509,-0.475222980626415,0.389644415530137,-0.886005203324913,-0.30387860205004
359,0.217687311302719,0.891355040456333,0.457318329583072,-0.506600945526867,-0.343194346816585
360,-1.49056484219605,0.45102659490006,-1.28343184026227,-0.576429932899063,-0.394627415368022
361,0.772716058210611,0.714600058743758,1.42224376692626,-0.623609769742956,-0.286339988240851
362,-0.758585527452592,-0.34380640852879,0.210731369826818,-0.922377337012558,-1.52590744936104
363,0.953285989069584,-0.423170075177865,0.0585636537982043,-0.479675322869306,0.252821089937991
364,-0.317748112939375,-0.0939005490051881,-0.946007682717237,-1.67718581483114,0.985401078010346
365,-1.08563068012518,-0.927589358552613,1.63829517784581,0.336908608597414,1.43146807768192
366,0.276592398500431,1.13024926581809,0.0259250416478832,-1.04667467748772,-2.45179552850284
367,-2.26581085331836,0.992460952549224,-1.55235050482328,0.199211294665951,-1.67771719702385
368,-0.0633988748698453,0.952260786064612,0.0732283691717014,-1.71217501615495,-0.508429326036897
369,-0.648403894719816,1.19840418125808,0.123200588141913,1.40835073063189,-0.384404668869504
370,0.00343862353387167,-0.013410376135277,-0.139305589089557,1.16609035295192,-0.750402852294155
371,0.396043756093745,0.393636242056771,2.55852098099308,0.59481934917973,-0.992944530810895
372,0.461455429315074,-2.13533309800475,1.70527537562238,0.151766002742085,0.68754594419974
373,-1.51835346762588,1.50998294025674,0.14930881013504,-0.56006562935691,-0.70839523704461
374,0.588119802888703,-1.16475859810043,-1.11215607619194,0.537892900335506,-1.90312995572521
375,1.03857949170496,0.322142044659392,-0.694682608613064,-2.0679306592587,0.512276463366545
376,-1.8073531265007,-0.44158052206133,1.77153583993481,1.02818039620661,0.491756208524583
377,-1.06821209781414,-0.913597011819072,-1.62109334193281,0.728666711161542,-1.63763080290375
378,-0.266088076593793,-2.67570223880259,0.147492868585788,-1.01384042849961,-1.67622227617498
379,0.161953925741076,0.406770583276072,-0.50078126147668,0.580808190987242,2.05762198235249
380,0.365880061685788,-1.29401186812873,-0.512484875701214,2.07608878201512,-1.02017142074266
381,1.15861500039558,1.32148215636594,-0.750841757261023,-0.831516173402853,0.192798883385815
382,1.80442294622014,1.28735999242441,-0.494889211458636,-1.2939117929422,-0.48895304000558
383,0.293003166537712,-0.927425852467351,1.05447406020674,-0.763059912567601,-0.391656690442666
384,0.297502783045304,0.438183391738253,1.18436462420437,0.111886443885057,-0.684386468123533
385,-1.88692081293442,1.08948685794323,0.399542508698131,-1.59231972841609,-0.285044890802837
386,0.620238001712261,-1.00721483053796,0.847313433437799,-2.42873437324418,-0.212963339114665
387,-1.48878980269252,0.628820583070792,0.976010454806101,1.33002085904902,-0.258254650786805
388,-0.370953767513897,-1.26350216921839,-0.90498351438676,-0.796956974586882,-0.60662903534682
389,-1.16565251283281,-1.11742311603045,-0.730689875960231,0.92446822471246,-0.726756236211128
390,1.44192090394617,0.820547158082992,0.0450639013731994,-0.758410496831763,0.576041155779041
391,0.197852988710047,-0.726702729633449,1.31785385040821,-0.357734056219759,-0.154171521565133
392,-0.878946858036573,-0.266438726855116,0.0498027718517372,-0.796618684267797,-0.0866993073166827
393,1.68387586345395,-0.738653206127121,-0.0681692534290035,0.789251419614026,-0.230312871258351
394,1.10422902877252,-1.60033916939068,0.175004471767422,-1.71533067794711,1.08844330652575
395,0.0151489388474895,0.389428212793926,1.24640640864773,0.719233611616958,-0.471734702641892
396,0.268132688331126,-1.42209120697319,0.357122406779787,1.02622971564649,0.329970931943605
397,-1.29071170141888,-0.411312035973138,2.17508957687581,0.72036402292726,-1.25673856411381
398,0.993260342307466,-1.13101101702848,-0.717294939307078,0.749374004495326,-0.542265611510694
399,-1.58506716450352,0.866064424199173,-0.947338945174836,1.00749170913927,0.729058707720168
400,0.91208528732629,0.766003355562549,0.474460703756227,0.455480707954326,-0.237640171307232
401,0.0163439820169354,-0.774464709696503,0.315933096654148,-1.22222831526553,-1.29261287844533
402,0.282444096678185,0.282594960957059,-2.02049364403823,1.30729465006242,-0.327229427553823
403,0.0488374657450375,-0.438306637365724,-1.50193871836726,-2.29811780640997,-1.03622202755569
404,0.682623838994253,0.413149722145001,1.26093531162111,-0.338269903969532,0.437426296105915
405,-2.87538300442601,0.199736720520231,0.819022397332626,-0.817900589170795,0.306172101085925
406,1.20951703287026,-1.40699749429067,0.0342499567827119,1.39900158278323,0.122785057611909
407,0.0784121290607347,0.213909709425554,0.216811608426363,0.528076819385594,0.373648651896421
408,0.288738593280423,-1.26315539935831,0.756986166093433,-0.147923983338698,-1.76016249519956
409,0.196416220317776,-0.932839881076129,-0.94368692001075,-0.0130659352841836,1.52508067968034
410,-1.07005590031686,0.989150861276635,-0.231396616785759,-0.0422353242340485,-0.297893562222648
411,-1.38200155825936,-1.90027617222858,1.63181627652392,-0.224474643565612,-0.296325449900488
412,-1.38198775440812,0.557720715423321,-1.596857355824,0.469106250641225,-1.06459400357137
413,-0.739629819979138,-0.0944621521816677,-0.161250796458589,-1.42882992296517,-0.718916413562313
414,-1.1417323384052,-0.967982007871849,1.14215115634235,-0.240695143083403,-0.267107578500141
415,-0.771975990406037,-0.255410055755703,-0.214096563616121,-0.611683895872756,1.81992688677937
416,1.3906449101474,0.495814302545554,-0.965980639147042,-1.10365220352134,0.242790462025084
417,0.412537866092967,-1.04107782324309,-0.0378318442042206,0.278261248467035,-0.329722078623701
418,-0.247588299660586,-1.27945485730762,1.26461943096971,0.156272469323903,1.03815644676901
419,-0.229736773640439,-1.63953221208703,-0.281615625981833,-0.119013845242652,0.986596374476548
420,-0.223042625831728,0.0854920893264305,1.348680830091,0.856121051646001,0.310873425060327
421,0.604339246564153,1.11384245455592,-0.598890920794327,0.237462881417732,-1.63041025118859
422,0.0804120896790337,1.05062470173764,-1.77323484294262,2.03602592110215,-0.785701639651872
423,1.00234731501583,0.247656215112624,-0.62748659906749,1.38767371940065,1.41881699220749
424,1.5042080457605,0.0666526353643552,-1.85071879321548,1.60742297709432,0.303026838127703
425,1.04735463545713,-0.685207513177885,-0.19219676759883,-0.105591537951511,-0.724601991351028
426,0.929343147425864,-0.405860385228248,-0.677956374127423,-0.468664954721205,0.467511907443119
427,-0.887659684389097,-0.681413325563248,-1.09637886086663,-0.971784067354962,0.0353318455728133
428,0.17319952621906,0.63081017224162,-1.69218481006816,0.548682763008672,0.0352395566934799
429,-0.349606097938242,0.374276813105932,-1.22524601943409,0.49740845076225,-0.0565599954786508
430,-0.534678279224449,0.451397104885267,0.215698456692102,1.02118323992398,-1.09893298080804
431,1.48220231550443,-0.669362423265964,-0.400145313187771,-1.9589095437063,-0.397260880322034
432,-0.711254289899742,1.72684438939618,-1.80194733397648,1.2325101757629,1.06106515476929
433,-0.459946922438438,-0.684935787218362,-0.51335487669851,-0.564935325321636,-0.0365113253278431
434,-2.66838525451364,0.294131005078584,-0.142823551072481,-0.174365169371757,-0.240404809492642
435,0.354639177687274,0.58624081890542,-0.0851731364563658,0.0935863402920282,1.20145496413549
436,0.246654356013892,2.08404074822488,-0.264685489929557,-0.881923127461672,-0.134584803642677
437,0.295635917440468,-1.03388494456578,0.302948269058566,1.21640862868087,0.304462431964545
438,-1.85418208027134,1.0033006297871,-2.33308204801417,0.181443847113771,1.92785165821626
439,0.523915218292441,1.02970844550371,1.24868084834009,-0.224763522610883,-0.715782530935004
440,1.01838279273486,-0.0803542057290745,0.522226878812048,-1.45723100427261,0.329363195018291
441,-0.0454613833246874,1.79999634673367,-0.112766251126725,0.527574232780936,1.95816284458648
442,0.0266708124028955,1.63796258659734,0.685469359543028,0.269719840894515,0.5411470415051
443,-2.1758746004336,-0.917383642856031,0.106199960228071,-0.686326835137075,0.179900928752176
444,0.0975419754751042,-0.830811266105195,0.141315229366272,0.399341323372221,1.24459540368265
445,-1.68488609157551,0.232958468172042,-0.0833763113480102,-1.34662050511614,-0.861171876176871
446,0.00656622527267806,0.658263665076071,-0.178683947378408,0.117705697697526,-1.12933499162677
447,-0.401078491738176,0.655333384372218,0.142869889242,0.830219902937301,0.508952311386686
448,1.72126288650671,1.14330543457615,1.76502368202351,-0.94423286247933,0.204303724182756
449,-0.488831387729246,0.392485357942849,-0.355899252545996,-0.1413438182981,-0.793074148908631
450,0.348901655939957,-0.347195453765358,-0.372920015885613,1.11717079636015,-0.0920805047514933
451,-1.21796939628588,0.168050470502408,0.621248899344907,-1.77997330354261,-0.50931961482222
452,0.245839769200761,0.657816595985957,-0.355082794640154,0.879322273832997,1.83720258585191
453,0.454648944821638,0.662440025326787,-0.78800901580802,0.184445414996954,0.182711349330676
454,0.448956373997359,1.29126235259972,0.0823428361955105,-0.463951963704286,-0.278297931628827
455,2.31643092416691,0.15083415527998,-0.718964083690508,-0.659415087507069,-1.10410799669586
456,-0.485762223857371,0.278589462145855,0.611619082118363,0.349649434402294,0.513483295719451
457,1.12378525498302,1.07580341075839,-0.951974523339553,0.794464656092569,-1.88853920055092
458,0.0280131905197127,0.378233447217859,-0.349236319077989,-0.590039566121222,-0.517317644008697
459,-0.605046550608425,0.0249150316632867,-1.34978472882398,0.863022463300395,0.0254065354473868
460,-1.01367828750243,0.389108896093792,-0.595315861367847,-0.491989406295254,-0.164931473192271
461,-0.743607526781759,-0.356814558451077,-0.586692025925021,1.119425574509,0.556131265014945
462,-1.06379359271092,-0.470958416377116,-0.598239878270486,1.29779482932213,1.45395171559434
463,-0.356335961557503,0.499938664485233,0.446777311376777,0.535364331251245,0.398136606584393
464,0.859429049516999,0.826214336082187,-0.571776347356193,0.445535340872983,-0.167524532396349
465,-0.8366289192364,-0.41616279827675,0.591089440286246,-0.522061043657459,0.0652807472479765
466,0.393816191715613,-0.562674647877436,-0.0673768689587508,-0.350142545259059,-1.44895514984255
467,0.778746219283003,-0.125923107400147,0.810439309790155,0.918880356788171,0.721313631715475
468,1.48878615185995,1.13575767519919,0.905118490672716,0.219489921080133,0.448220540458643
469,0.210551113123315,1.18578385114579,-1.71862581305021,0.526869841498919,-1.7898030055102
470,-1.56081239171539,0.956628109754687,-1.14165353535682,-0.138309343096209,0.454229787777419
471,-1.1435867822258,-0.0192070946958466,2.03530272093488,0.268536235226984,-2.1084852189445
472,-0.944996531533704,-0.86516966300046,-0.00320208422192595,1.01606781585816,1.07181810425623
473,-0.731881478383823,3.00703846052646,1.37241238257489,2.30279729696115,0.087486057692977
474,1.30377027092237,0.52030385140913,0.107394756279914,-0.0783932791802995,-0.850499908233117
475,1.12857569864004,1.43726947365001,0.544775165804597,-0.387574978142346,0.248413034275568
476,-0.509261829187464,-1.53743825793464,-0.426269853921937,-0.172177071025645,0.638374507046461
477,-0.18515285629352,-0.101079481341451,0.145924862159136,0.99230324838432,-0.437630231501009
478,0.195537755515923,0.343177121307155,-0.117748099178368,-1.61698364592686,-0.418679572717815
479,-1.21109778842273,-0.784756648815262,1.76770575402053,-0.607922758281845,-0.36552293792278
480,0.19124951372733,0.268917472883822,0.821218750363147,0.0955884347931666,-0.73314297435447
481,-1.0551964431313,0.128432255936082,-0.339410491975937,1.3047956280723,-0.93617326305483
482,-0.279828776815197,0.161083219576626,-0.209549927603834,-0.775477558262728,-0.0628602095732198
483,-1.06317480297488,0.1066966091154,2.00112847805362,0.801459855350296,-0.412392669571688
484,0.263033174564381,-0.786762943733664,-0.302960592909143,0.213769660961054,0.468004675614904
485,-1.17288184060837,0.240377206549899,0.282468050636375,-1.37940683103652,-0.800336354937907
486,-0.115752331615307,-0.271138061132226,-0.970971696155704,1.68832877949475,0.0550823623751307
487,-1.7933128395467,-0.807748259708001,-0.345223518726927,0.923587653775703,-2.12966281713912
488,0.893897576030489,-1.67316175038952,-0.150703458728352,0.0469145151326958,0.0704461040034
489,1.13198734852445,2.265276433072,-1.5008064448108,-0.303372280032854,-1.28040291457602
490,0.161221957440146,1.94401711715382,-0.40387518057425,-1.33810100311004,0.0886324934533429
491,0.0587857565657236,1.9302847429013,1.63794466396826,0.183653637131513,0.631856210088403
492,0.211941872578913,0.0367246032201905,-1.05803210651245,2.77416260055568,-0.0689027021101646
493,-1.31282446225835,-1.18127828674825,-0.357873041354262,0.757121618465131,0.468238353708613
494,-1.73103811343019,-0.165234175849338,0.982975399861606,-0.4262754383915,0.567028571531467
495,0.672945060674866,1.55613669448686,-0.40937168401698,-0.364713749898745,-0.284954952700209
496,-1.57267836657488,-0.414534943011576,1.55953075960302,-1.90455935064478,-0.482906824818873
497,1.41761297511864,0.779407529929294,-1.29358575798478,-2.32699247124611,-1.64527180530067
498,0.55777514717431,-0.871974960100463,-1.35867549395726,0.1879681174201,-0.367975333770033
499,0.111942171428188,0.403527552909147,-1.67881305610586,0.442903584845954,2.77980871323213
500,-0.901117060594337,-0.21082701589487,0.126405015042154,-0.911076223239876,-0.429328049177703
501,2.11288660223368,0.139440203886472,0.365419857931255,0.0715615363860651,1.84904272977961
502,-0.91716922573884,-0.604486046971524,-1.54392796111469,1.24753105595927,-0.856719267583144
503,-0.0751939619360623,-0.884351197925167,-1.56149726607767,-1.04557083521612,-0.512302828002533
504,1.45142472678268,-1.77616875446518,-1.22200642808624,0.440500292404424,1.33941302097904
505,0.512643743908675,0.229373075926919,-0.787777745834704,-1.34532276361743,0.00670242784070564
506,-0.617162143880867,-0.239952876977429,1.06421610174348,0.542423821743719,-0.026691397260721
507,0.042916754149731,0.61771578538105,-0.169478581905784,-0.997920835715009,0.500483320981464
508,1.63181285163863,-1.69777615640336,1.58855335989514,0.978226254411078,-0.256235276545124
509,0.0642315145323789,0.943806747342966,1.05143340008534,2.19634809281489,1.33783071406803
510,0.587009702234847,0.76609922814996,0.552615625363568,-0.111599916008992,1.11509882724147
511,0.591280110404619,-0.710946844271329,-0.446607784339534,1.34327570696218,-0.927932584402978
512,0.409399682090955,0.714564830522417,1.84715864918097,-0.3993749836679,0.946530850972108
513,0.459408370863746,1.10712362811814,0.5021719858821,-0.978151492607769,-0.260665515563002
514,-0.0504126510769428,-0.792174201760301,1.67004969186182,-0.441800973988193,1.54790849669649
515,0.133854003523923,-0.839361739683992,-0.156235388061287,-0.315352483299947,0.00904496811866159
516,-0.240035783788776,0.575282906698983,-0.342947457032107,-0.159158059232203,1.10910015024169
517,1.13737988870857,-0.00574718331082475,1.48858265604169,0.328899984664432,0.594777353587647
518,0.243327078278512,-0.808034976823081,-1.17718388525094,-1.41719472536147,-0.203219924237451
519,0.840930355104221,-0.34571080040374,-0.0742813462339611,-0.0751828787354293,0.94809325971818
520,0.319969394661464,-0.4166714834476,2.16600424708863,0.319938452913012,-0.450279225908522
521,-1.2733550980316,1.04163829913674,1.65863802472388,0.0935987740609927,-0.257621639026756
522,-1.63257287343529,0.145341580544698,1.15446948501215,-1.31615590153726,2.76244937367267
523,-1.29435817435356,-0.541992457906671,-0.521225037659107,0.593589640677304,-1.82368526460886
524,-0.465212299226335,-0.214459633204977,-1.86760185979611,-0.0565220424712454,-1.03981943709935
525,1.43831030778922,-2.34510488321476,0.469829723132605,-0.448081450257338,-0.00424242647966764
526,-0.123762326348735,-0.286861808907218,-1.50853849934241,-0.815906658866539,-0.924636975422056
527,-2.02203504275649,-1.11406217296022,-0.740074705399065,-1.00421445027622,-0.899343407378798
528,0.0157357511624063,-0.919253761643965,-0.833281939556661,1.32803809344518,0.921469600295979
529,0.806600769193358,-0.516273815181092,-0.376915196005651,0.775434478974643,0.807437825122923
530,-0.0240614309026871,-0.39354158326089,-0.77161874563269,-2.35752316700704,1.27009028190253
531,1.69947816491289,-0.414540075235892,-0.131675363821363,-2.06501962155911,0.379780384528249
532,0.602518051339877,-0.190667948514949,0.462171982268098,-0.668651574483937,0.141444328695834
533,0.620445735939805,0.11732197248385,0.0951001719064547,-1.24645417180277,-1.38664581394283
534,0.158540179744647,0.0667307378878381,0.601013895571286,-0.803193493789991,-0.566637041617152
535,-0.440884824945381,-0.466205797631771,-0.427134573171299,0.798983659346623,0.825263413844145
536,-0.573114320389086,0.395557099811937,1.07341219574774,2.47325133219589,-1.19902619136083
537,0.78300915702919,-1.90494237095937,1.39508791526629,1.52144643959117,1.18608744797438
538,0.671274619954326,0.659618624806509,0.843905757557558,0.114697400815732,-0.772613917896468
539,0.604848751296572,-1.30858955095762,0.567867006752056,-1.17833213882643,0.381887910515479
540,-0.512590383699358,-0.134519008963398,0.895851042340014,-0.810123866305549,-0.872025679254751
541,0.933901316171177,1.12312217720663,-0.24746333734776,1.03709270439866,-0.766797266037023
542,0.518288105898539,-0.768495701566043,-0.43821893441426,1.99261610831122,-0.784180556626914
543,-0.653626082229027,-1.06807815334409,0.542112875668519,-0.84709984026512,0.877604548295253
544,1.87869718103538,0.342390967437132,-1.32396522315296,-0.220521810143573,-0.159853507924517
545,0.346619485724262,-0.289097685332204,0.33503346431704,-0.652032158027962,-1.61985995732655
546,-1.68947915894775,-0.167753944405488,0.533724879907334,0.406851303728783,1.94773760855382
547,0.860430473599411,-1.35720126350501,-2.05182525691493,-0.199614563709433,-1.0887782941757
548,0.825208147254838,0.318289437856958,-0.328537058536891,0.638979710323772,0.407243990195064
549,1.1764903778145,-1.651913605069,-0.696001398228186,-0.769607153219683,-1.05722813608343
550,0.255917067981422,0.11880289842523,0.608564235630257,0.446070465228824,0.864867481760045
551,0.430425189482673,-0.00888025378113723,0.488786763817492,0.645546667096752,0.228831238776533
552,0.296336931741428,-1.14276599124419,0.0544803867802137,0.374255666959426,1.61097778958688
553,-0.573096811255892,-0.210367276181361,0.441093767211715,1.00953536577065,-0.602515342486918
554,-1.50553876961001,-1.62055786832026,-0.161461718403505,-1.26250186928645,-0.2128929621885
555,0.766986097093286,-1.08001493231412,0.55644069725038,-0.724714178149064,1.83673877831458
556,0.0808412977019806,0.124614371959465,-1.65945355128196,0.549360117172139,-0.552399738619401
557,-1.21236310588496,2.16690644892239,0.411841722135403,0.58591226602099,1.3106177317252
558,1.42836440050874,1.54628368877925,0.94159944134754,0.310043913880555,0.4807356554179
559,0.750954115499589,1.40819824093197,0.322403919525857,0.763810619707012,0.274141100425838
560,-0.253374352420373,0.142111338730432,-0.083674915950898,2.05979339964371,-0.878814758060254
561,1.18725182765008,-1.64956693822413,-0.578016189539347,2.8725955135577,-0.614213629695442
562,-0.420821512092832,0.194150750255076,1.25660429622075,-0.414608067221481,-0.837016439933933
563,0.472820197075194,-0.0303019336670552,0.355532601769714,-0.069422692620896,-1.9011425645391
564,0.684846066403193,0.31494627016948,-0.443106361680052,-0.157710202341238,-0.946613117639186
565,1.06242640319934,0.0342036173995938,0.320399211953335,1.46532980233518,-0.319976793189193
566,0.617790852621054,1.96620504997507,-1.39456781215691,1.35795665888109,0.670573566203827
567,1.15957060074818,-0.141687222711464,-1.59843333490652,0.089268361395451,-0.339331662406328
568,-1.01642108732959,0.434324309753573,1.04173052960569,0.772045502029076,-0.111884208896491
569,1.3363491677022,0.414961871384261,-0.174809175522304,0.556604346005407,-0.0513952623135234
570,0.734704581848344,0.141483452148607,0.810854116523892,0.20098991472651,-2.27872116361958
571,0.738670281267656,-0.423805518767339,-0.73630417130545,0.0385107981382345,-1.91063552683992
572,-1.42641168751107,-1.67962694707377,0.515912631482384,-0.298177511881838,-1.48801525984105
573,0.540454196212446,0.961147424971233,0.188980504020744,-2.14053447518833,-0.660576871846947
574,0.274421035521328,0.62132140994995,-0.0169982275289016,0.0334853627263722,0.594461737106483
575,1.43876801929536,1.17998287495414,0.872050817798146,-1.08084066122659,0.238973279281171
576,-0.721305413966025,1.18524792049215,0.588940698683763,-0.478650353402397,-0.526224979615252
577,0.800147965109615,-1.24164767149581,1.83722059081625,-0.30487578025406,-0.467143027317869
578,-1.18767950081894,2.45074635583597,0.438147781504032,0.137981570135547,0.439038645914408
579,-2.17853273223673,-1.13637393791629,-0.984807137708029,-0.180005940204825,0.705782051091122
580,0.612960486801823,-1.17020273617403,-0.50856421213396,-0.29217016340188,0.774066557846702
581,0.153448400719023,-2.25685855929601,-0.596231044419258,0.138104726573346,1.49450544151402
582,-0.419402568406184,0.173564595769561,0.0899498137176964,-0.693604900128522,0.923937243302202
583,-0.771411273936646,-0.577938396576853,0.223881513669496,1.44975658286336,0.422500693201793
584,0.269101033490527,-0.465161075731952,-0.529380237628701,-0.175943963146431,-1.24175784207195
585,-0.641018423866491,0.867681703452107,-0.639727850512874,-0.00864669663231463,0.300251554105458
586,1.0572173421156,-0.345834319894053,-0.0321583525394245,-0.221200389476343,-0.936263413845757
587,1.53112931256355,0.249682460816262,0.347709505395927,-0.316247405974089,0.0398064972805802
588,-1.07584159103777,0.141317124608166,-0.575140415477953,0.976819463805537,-1.82350597604494
589,-0.216560502729653,-1.45058964241246,0.456203446541543,0.985464446304055,-1.96603580962257
590,0.0226509976813197,0.236745751568187,0.161911192833917,-1.80516509026616,0.458908141428748
591,-1.59597503136507,-1.94529755558813,1.58562024534754,2.92274374337306,0.523630921889985
592,1.05041396780658,-1.50174976199289,0.951008440625506,0.260268597599215,1.81453957725538
593,1.43573229928844,-2.42105616570497,0.280188814131932,-0.243832552334799,0.710207654730449
594,0.321267313398391,-0.253478606080129,-0.428393485135443,-0.0547245341656615,-0.873341496876047
595,-0.767250473521047,-0.623698855627036,1.45384478919681,-0.660817621420977,-1.36271442696823
596,-0.8440107475777,1.34985154979445,-0.698252822114538,0.239427901226765,-0.110034330648964
597,0.578533211590764,0.810195066094848,-2.64349806580538,0.928658301894668,-1.13382360230421
598,0.625124248331007,0.548971432258544,0.97993358909683,0.893183507700541,1.80073117480503
599,0.654451667601147,0.898385425656145,-1.35837277739853,2.43724512756726,1.474573468165
600,0.561993423068774,1.10578002726207,0.0195913028286681,0.280137120601609,-0.0638765573337137
601,-0.37448956982931,-0.548182248286656,0.365293513897069,-0.155761459995787,-1.79854974078888
602,1.42002820689167,-0.529402958587342,1.7438335077686,-1.26549846940988,-0.787414940615123
603,-0.96630896135277,2.32159425639242,1.40141532555937,0.211739949544762,1.21325269341697
604,-0.606924740661084,0.606505311615208,0.2017879515319,0.672222743826447,0.739317713335516
605,0.641883605005791,0.10440196550043,1.56638677362597,0.425827676264091,0.760526300190921
606,-0.577119359996928,1.09710906405426,0.339988973449842,-0.241499506742539,0.952381101619628
607,-0.621151085534237,-0.16987172958039,-0.552741247266738,-1.48210000086478,1.10538808597576
608,-0.962858957588118,0.429836813028202,0.813595914878163,0.10951472871786,-0.563891673021681
609,-0.0774515767354248,-0.241246044982214,0.576105749091112,0.922884951669982,-0.210019412724061
610,2.44707689206441,0.154960537600249,-2.10132906612453,-0.241902221201698,-0.743001666711967
611,0.97806846111106,0.61467262477564,-0.096402077149612,0.911737502656095,-0.81383442923881
612,0.488403854833992,-0.280186712548662,0.876281740657832,-0.549436920113151,-1.87981160338614
613,-0.100836501266769,-0.468797588430357,0.793291152788469,-1.31579071034849,0.718423809172874
614,-0.175843745562909,0.898973669066329,0.0250107005849364,-0.91597378335924,0.0862533808530697
615,-0.924273333340081,1.01272045051077,-1.84413186429441,0.124301308860838,2.23506947767836
616,-0.718299475119773,-1.08502945120155,0.85333544033485,-1.16055823568197,-1.22374802846865
617,1.99877598121634,0.155460555547238,-0.71050614114077,2.52531881539446,1.29721735528905
618,1.36696921008185,-0.574181736790697,-1.35760101481088,1.75869474853334,-0.418857351235171
619,0.307194945436667,0.666877278518267,-1.21959667803652,0.575327784378572,1.29677398410881
620,0.521403059277506,0.677753375141145,-0.755893622050687,-0.196385826323655,-0.0477885013250617
621,-0.691447166129637,0.826728970611284,-0.446407587582768,1.25952273998929,-0.809136287529918
622,-1.16465204989027,-0.473393114408957,-0.0217784343186009,0.0544721294290204,0.374945357031598
623,-1.55411931658279,2.23328011692002,0.668697044196916,0.755354830700163,0.59621305674942
