"sim","rep","met_1","met_2","met_3","met_4","met_5","met_6","met_7","met_8","met_9","met_10","met_11","met_12","met_13","met_14","met_15","met_16","met_17","met_18","met_19","met_20","met_21","met_22","met_23","met_24","met_25","met_26","met_27","met_28","met_29","met_30","met_31","met_32"
50,1,-0.251209627585822,-0.260687854328846,-0.111388605295466,-0.207503637968115,0.213544325296219,-0.482632231691641,1.77655061023096,-0.332074639053415,1.10558839760675,-1.72313863118797,-0.969970952024824,0.275162136198177,2.35771368821039,0.706566238687704,-0.564999924860115,0.775458239011843,0.392676980493773,0.224259115472808,-1.80201224544301,0.237036392083204,0.458707960316374,3.61514416095141,0.188582063199278,0.422406861664953,-0.813437649427496,2.06357752000526,-0.708263410276547,-0.220602484532686,-0.133348080683826,0.495433277954818,0.435248202053643,0.401110905667883
51,1,0.119907048786316,2.50850724951068,0.979710541480317,1.81921452466681,1.28580269145227,1.56403797960233,-0.593199533014807,1.79547226922842,1.20670958933893,1.63101856013131,-1.48767388219648,1.64923384514184,-0.136221955986905,-2.3278549897226,-1.5499407592845,0.706995668699978,0.0745516685010737,-0.410093842892612,0.0455024269861199,-0.420172895801741,-0.689530271793802,-0.61955979033146,-0.289275642396885,0.656231657674843,1.30332560057099,1.44768240461318,0.532464742504345,0.954286492799301,2.03937319880055,0.337502665511241,-0.364213590896494,0.013114619351366
52,1,-1.93565848373799,-1.48635294395968,-0.693445472120873,-1.64284351505734,-0.115958910834004,-0.407071550356245,-1.06141121202694,0.210893154630065,0.663967940817313,0.506168550468002,-0.89096736203417,-1.69928389260817,0.662633982811773,-0.509808865485006,0.0170806295322864,-0.602030744285404,0.866628010442841,2.37100152661151,1.84366883538925,2.89434832422665,-1.05139314899007,0.929464630665631,0.360870510306241,0.574204545656023,-0.123748532872593,-1.13073627964002,-0.656538597056669,-2.36668472386454,0.160672424113506,0.0220734215305862,0.674314585003517,-1.7319945570486
53,1,0.770615749050581,-0.76557427206621,-0.763254657210896,-0.200274119736991,1.20932317775871,0.816453481928584,1.44669858189359,0.245557620883281,-0.0169942856111768,-0.602348785694809,0.0274332468761918,1.25700861650926,0.309114749258341,-0.433516089789045,-2.00522269667499,-2.80079322531229,-0.204322614630414,-0.250733231856961,-1.80263905495294,-1.16239470088718,0.353641859533906,0.33491938077229,0.619434027617339,-0.907737745441068,0.0278902796356333,-0.132342787805699,1.04813066696641,-0.390961163862908,-0.0975951572249424,0.886180975980641,-1.15311083838494,-0.0499097592625976
54,1,-0.298507521098702,0.163331733626525,-0.732839093221399,-0.239854646071712,0.215392420782107,0.175101603335003,-0.0161184584806841,-0.371498593306143,1.15402265382598,-0.642063704761528,-0.199388941319645,-1.43188769454379,1.0805702748993,0.862244290642607,0.0436863762575839,1.00848079417639,0.186615947261422,0.43046310708145,1.00888290052721,0.309748903518668,-0.0236020459227514,1.5453562160754,1.0796794859748,-0.507973256060233,-0.263837464269212,0.193035635873464,-0.758919497580639,-0.586338370544816,-0.791399515778657,0.490093385048511,-0.46975159973282,1.53168135120188
55,1,-0.577860410511453,0.88245586860823,0.751573185992629,-0.0417728256290754,-0.649629187910663,-0.343533368641506,0.204265749512754,-0.861826653937456,0.0923646937491234,-0.506654758581077,-1.29961599178778,-0.713760878374106,-0.551991706409824,0.117711387041118,0.0465839993968564,0.813372751395863,-0.499474923293052,-0.396992926268172,-1.30815562968576,-0.353978930514879,-0.83802020738032,-0.42120123526432,0.919840102957268,-0.214926712735481,-0.0837762557475376,-0.924491765273151,-0.786999609076068,-0.481260961766854,-0.109487632904008,0.851559421585305,0.437472456901873,1.01963692728525
56,1,0.928485993921428,-0.452291762159171,1.31582667200887,-0.128532853415204,0.0750331964201747,0.176746430880831,2.1154193715446,-0.608035019391751,0.0105955316338603,-0.234036014718354,0.543334207289218,2.48671828015075,0.0898245258789181,-1.01862802835224,-1.78595632549348,1.4543360295672,1.03449434829293,-1.89137489718292,-1.12784478107201,-0.886758150254739,0.493425257363306,-0.243832920753696,-0.749094191183299,0.750740726196663,-0.726240456662069,0.964277447324971,2.14373997956597,1.46041525960417,-0.00753921931254201,0.866509263690126,0.458432348947041,1.36570083824788
57,1,-0.443724980613265,1.12370881771191,1.40017640946596,-0.163464728037712,-0.695528801389124,1.47442060212101,-1.40353411369419,0.955336165671341,-1.81748348971089,2.41865042224593,-1.976009108845,0.0485788750472223,-1.83695392244579,0.456373200531411,-0.42623929923534,-1.56722903759091,-1.1948818933841,-0.708359866720759,0.442887961517099,1.35492601218827,1.00711013476308,-2.79920808069646,-0.970309592481673,-0.248443677503073,0.934476758646545,-1.30953239747442,-1.42906729979948,-1.08845377752858,1.15247133409919,-0.916291699945408,0.310799147170504,-0.675182642258043
58,1,-0.674312970765444,-1.4425541640857,-0.482901501751993,-1.38403473225987,0.258230262451772,-0.723944451766992,1.09562500399334,-0.382122526172617,0.35780960699632,0.711631039226945,-0.32875881866088,-0.912419443478224,-0.19251774141458,-0.551847376414508,1.65910668195119,-0.177266875895606,1.42165492783724,1.50873002929845,0.222263039251869,0.880746110402853,-1.35728047187452,0.543632703090633,-2.02019496957693,0.518441796045555,-1.63820339146687,-0.795351916475571,1.03654367226277,-1.26269002751744,0.915826341862709,-0.176945792044193,1.19116909397462,-0.640073288787248
59,1,0.737026794903454,-0.869025324958371,-0.0105092025219347,-0.0296055688963028,0.357358572465596,0.632278939808028,2.21109424626013,0.303158685924814,-0.478908629963854,-0.113489558904226,-0.0901728587867189,0.164102431692377,0.37000513710428,-0.0604464308722983,-0.0608653736116125,-0.565134564802454,-1.53481698519112,0.0850170854912429,1.72634902090934,-0.722900662417596,0.862207663078411,1.5059173992486,0.143870724480705,-0.472700390788174,-0.129013148950364,0.278287164175582,0.660895658333401,0.434735427236453,-0.270273291597236,-0.820542501239197,-0.45841494298967,-1.01183497395276
60,1,-1.2158265975101,-0.346878382429366,0.0741848257412746,0.0438650210183039,-1.58171349613512,-1.97496108210978,0.425972079815667,0.121453440380104,0.711264084548527,0.9328466808529,0.26071244418615,0.468329373844429,0.237963269139955,-1.90519763962817,0.0436893572587299,-0.0474117197564647,1.02733283777349,-0.59400399027568,-0.762080359547189,-0.686371316415405,-1.53334889305834,0.317147968900997,-0.883754619489463,0.0535036268226009,-0.322039900495986,0.166972109036059,2.31937112693577,-0.971658455710338,0.728506781000209,-0.370544209146046,-2.79571724917365,0.643127998527897
61,1,0.343403210307163,1.21980649126108,1.80553611560755,-0.737953019094618,-0.0315929151916617,1.43178116246379,-0.105338796184001,-0.743434421151644,-0.417237726376239,0.32343504761965,0.260186864045673,-0.247343034488507,-0.416923099954845,-0.890862895723187,0.172575170243089,0.721268107679227,0.339149910844644,0.397602300619765,1.10003518059797,1.52221208165778,1.57621726137009,0.0158025362968158,-0.734814096830826,0.777440461368727,-0.0299492726591913,0.0929367597378487,-1.72685289284727,-0.73181430428824,0.842116033005903,0.173527307364331,-0.326290419210101,-0.769528113505339
62,1,1.46059408940269,0.0876359486994535,-0.675597790942646,-1.21779661827426,0.893293325692672,-0.826691638240057,1.29646237279101,0.622977104653441,-0.704359434711996,-2.41136082888253,-0.312972509945246,0.402439930029289,1.75919557687452,-0.371005508120273,0.147709752350916,-0.327907416828842,0.0852054348789135,0.661491550921901,-1.20332213916316,-0.682232075345138,2.34502688512962,1.93704730788974,2.07454830819802,-1.26532331109264,-1.32157038655466,1.07410501660598,0.169601157761448,0.604209212210299,-1.69135522822021,2.24605685322652,-0.0979348174687525,0.197629641312043
63,1,0.591582484453256,-0.169088479799162,1.97454128549124,0.417996995889479,0.135245813500103,1.36047673227008,1.11400905241988,0.501409757360764,0.800617656298567,1.75684126022575,0.683966586680972,-0.287409471951242,0.136976603422262,0.0225218256338098,-1.31549196375124,-0.539912872310027,-1.71938984355933,0.682040072149079,1.32387185059174,-0.353790360457992,1.09932671464395,-1.23078456209825,0.356624251418935,-0.82233876792733,1.74315138468519,0.256087536803623,-0.049506887640226,1.4130521500455,-0.433999556032672,0.0780650394878574,1.1762341399559,0.452837689500286
64,1,0.178017952420163,0.0459273228112908,-0.506286556375163,0.974586939976822,0.449160602402298,0.0434050014624113,-1.14828519697202,1.13199342963633,0.456023703586918,-0.819033425796487,1.05586450745282,-1.51649728517573,-0.672940744941679,1.73326039746611,-0.300316651707128,-0.526804274625609,-0.713131834597617,0.376168054212052,-1.06509434046901,0.0490101003951909,-0.071855172577359,-1.92385357116999,0.878882792630899,0.254812933196238,-0.0174187813231798,-0.589302822389679,-1.12246448901271,0.485093678804368,-0.23698273593266,1.18740399672455,-0.0213352901148948,-0.476008514518034
65,1,-0.731259472510218,0.545008423060291,-0.412346251184674,0.866523978965762,0.6250332644858,-0.641716798860706,-2.48679228797158,2.17556847173415,1.05753394173525,0.926423054476992,0.246198853989136,-1.34482574160967,-0.187051798710396,1.16881778847179,-0.177178893254421,-0.498868585072992,0.969208963591244,-0.623075889008729,-2.17977193719149,0.670285483538287,-2.51019949291381,-0.664094037602538,-2.38505374622023,1.6905545502223,1.33064887003978,-2.55309620810526,-0.589722678169776,0.42236639871151,2.15195254370527,-1.44997607686043,-0.32348428099188,-1.6994231929148
66,1,1.17468383698113,-0.298286697348063,1.16598941977308,0.741283449344325,1.15558420253913,0.0203506308498853,1.30190385985318,-0.419960930216318,0.829208467191082,-0.578312210163534,-1.22979398130254,0.994807737200598,-0.021333601977999,0.831329876580309,-0.619192174322441,1.44214881782674,-1.240274680838,-0.852788840069132,-1.62605207151122,-0.0125931987806836,-0.821152108044614,-0.465945184872811,1.50464161324118,0.496791715859232,0.973126496510574,0.976960717149943,1.4865498147595,0.860706129086338,-0.663237194010095,0.514239376761185,0.214947516297162,-1.40330513058486
67,1,-0.29102251623583,-0.59614674202715,-0.100223023075702,0.328798506182598,-1.99685466993405,-0.75520512507583,-0.179988925689187,0.513507366503929,-0.238144915774525,0.370771772938423,-0.237196101365315,2.69830959496781,0.157593626643721,-2.17805627625405,0.28301173744131,1.09857345386253,-0.148355999666973,-0.943305772722504,-0.377089479410955,-0.909842276944871,-0.233211146095713,-0.0576655928257328,-1.47420138367641,0.687911537394699,0.923965772473003,0.999275424958106,0.324955085098202,0.030213857796466,0.535937564531217,0.0212581653526681,-0.750854714298608,1.97980282073572
68,1,-1.28545385405046,-0.759211087991763,-0.258701029459279,-0.319426301857735,-1.12868410734258,-0.564863705995264,1.0813358125421,-2.1061698685536,0.0967336689102285,-0.750563435498965,-0.827868940425215,0.832797989285438,-0.30674287284383,-1.47414135978579,-1.27997716588816,-1.38799290864114,-1.78474105515153,-1.01332294138242,-0.00126209182323961,-1.13190824528674,2.22708780309314,2.2917710509306,1.77224871096522,-2.74655274543444,0.0614090295484879,1.77480970827381,-0.729369123668223,-0.783599094535873,-2.5792299258705,1.83803961469822,0.36875515977028,-1.18516429109749
69,1,-1.26851146087048,0.0563536983735025,0.340539712540854,-0.163513249042683,-0.727194287682176,-1.1564786135216,-0.452429256782402,-0.876429861251269,-0.622570504894015,2.15245753005305,-0.983287948449655,-0.215199710892218,-0.0847256466712727,0.668542311542093,-0.822594127583266,-0.528268301983253,-0.349897274376759,-1.32646993865649,1.82946619493593,1.5790014475177,0.682982589532755,-0.344590579549923,-0.0125158675114524,1.09289542630428,0.459253590235205,-0.351785276035436,0.976877546020503,-0.979444616350994,-0.436437457736527,-2.18616059301569,0.396871862278134,0.0371574137996818
70,1,-0.515207974955276,-0.808058554908837,-1.46138071917629,0.0190636667612383,0.16674329335177,-0.456831724960886,-0.0240271246411264,1.19567215124491,0.243082907803225,0.0267288170182817,0.826186075219364,0.454819331726354,0.230978430467187,-0.31636628592956,1.1226710251983,0.825813927060425,1.46882678898292,0.989030383164489,-0.0332238391327632,0.499096545836948,0.158133607958515,-1.13708091150613,-0.703443432731226,-0.349098246500695,0.218325319106087,1.29156216236504,0.164228988823046,-0.977307654201184,1.02768685548598,0.37554312526547,-0.476591849570819,-0.766618570375266
71,1,2.32806422545523,0.763665269001616,1.81136956806304,-0.669472197830016,0.238692318887056,1.76300311086581,1.14377323326305,1.19674847707622,0.801685499722522,0.954176921309162,-0.0818439909518516,1.20967047666384,0.726180355947784,-0.0566017961651646,-2.08335580926066,-0.0981697261087122,-0.746716529541487,0.551979599252212,-0.00643392769867537,-0.758993868018706,0.991758151402835,0.190626320620048,0.165170784694962,-0.509680491664238,-0.850185810801503,0.215705389304034,1.23033089002881,0.11496561182757,1.49492306404718,-0.124249437731184,-0.69078397509218,-0.993826428063638
72,1,-0.866257969270507,0.0149947773001006,0.348462524633918,0.45031022543201,-0.693963403201449,-0.392439354396758,-1.59697149414436,-0.0440486851279307,-0.589947394671117,0.135794010014443,-1.05538731352796,2.10916763016318,1.79111965787902,-0.929080715775501,-1.52893490748192,0.247178218018785,0.0790083916083243,-0.609645911895001,-1.28230223324383,-1.36184977018785,0.336995261005968,-0.557751237638288,0.154293568904154,-0.234343581047463,2.9342988832281,-2.64655076996251,-2.35719144777343,0.0482787488438908,-2.13390349400473,-0.110455062991748,0.325791948530904,0.0827581577672242
73,1,-0.336706769464511,-0.39611819470844,1.63696727239876,0.561348575426142,0.10070866309653,-0.313224801377785,1.03426962482889,0.329213612253564,1.16070573193736,0.489699178744062,1.78410587542729,-0.464327124004357,2.33866007970934,1.59505302139909,0.636272580842954,1.5226526062619,1.8099807849338,1.48924419216673,-0.36880806281765,0.299867172691679,-0.71063831281705,0.727851419204747,-0.742823495888343,1.23854595027104,0.735372595788625,0.330830610215933,-0.943592793443077,0.325408614486537,1.04941370759718,0.181448220537508,0.591625523715749,0.0573512929116128
74,1,0.827642192025695,1.42300393687774,0.990614874911001,0.764297544117553,-1.31800534448965,-0.245571365439216,-0.462495595263661,0.735690806011854,1.06430106423093,0.0589249627555084,0.287908367800827,-0.485868825638229,-0.594609852908645,-0.4620900004426,1.50014559268894,0.639308677317427,-0.361775064806698,-1.11691853923645,0.2367628266762,-0.518711817421854,0.919227672070667,0.800543228915157,-1.12881238062261,0.927601732243258,1.01722376461558,0.0268896308825538,0.347434208003096,-0.111146933285692,-0.217567380368913,-1.10161990507032,-2.53146635468446,0.40936237943251
75,1,0.285041017743408,-0.111169034545721,2.37192112500547,-1.27898435038297,1.24648019520959,-0.144664979722361,1.88311797558465,-1.23847936598836,0.515053460133701,0.653636949563082,0.346743780212297,0.150302628819761,1.25307286672485,0.520778954785193,-0.0650761599434475,0.879597923256201,0.248296370092464,0.315878202532945,-0.191852468766964,1.29012526919475,0.624977986033665,0.375201789003903,-0.81747938031112,0.459321393158613,0.575677847173541,-0.567578912149473,0.961769398321024,-1.09721221434694,0.626065329164816,0.0812638586878709,-1.08073680095396,-0.413957620906804
76,1,-1.0684525143205,-0.0586943202128287,-0.0665181095704667,0.0229960082192972,-0.431010941616763,-2.09977233017141,-1.49887585188235,-0.30805338798133,-0.15489383304465,-0.390401165370741,-0.5547318011587,0.58422414864091,1.12194335915434,-1.1470878392514,0.72101606033643,0.63872257925356,0.806930691880387,0.913759062184495,-0.870554777115254,0.48778477102475,-0.0710631595754933,-0.0650377464382808,-0.230657360467861,-1.6888368316184,0.640108090406028,-1.10618601639778,0.170018597659871,0.159589205903917,1.37402306833146,1.67534892235591,-0.755077081169442,-0.859085425441199
77,1,1.26456708418135,0.35419794973251,1.05378466889584,1.44133809259704,1.93350697777942,0.731662470211231,0.539713841019992,1.04179516514483,0.0553519437648501,-0.267223432803588,0.271949141814771,-0.0227234555248354,-1.68124506840912,-0.50218001136509,-1.1105385617948,-0.161636985939717,-0.829498621364461,0.039379564273144,1.51148597525322,-0.0693226985882867,0.0213742104239276,0.484384745688405,0.582834748887776,1.10594701142049,-0.776310055673296,-0.0362262391451327,-0.699344053730615,-1.58341511587331,-0.362859247756144,-0.623449549431919,1.38767086412883,-0.242194860285664
78,1,0.656287756644846,1.2499299951428,1.13963706455119,0.625272817506213,0.222626110318382,0.369849302217846,0.941312354025029,0.712923970302597,0.321359700763204,0.725291418460372,-0.599321335390984,-1.81629686212997,0.448145286365087,0.148383205417639,1.43106740666063,1.05097690507054,-1.03408410479822,0.387023629373712,-0.99541416597066,1.29453177692021,0.829921008780394,-0.0830872473740042,1.18078774179348,-0.297391229285312,2.04426123758343,-0.293123269298261,0.35215116618804,0.589252988638898,0.639483831857594,1.14182215734027,-0.922549254882482,-0.133852736834158
79,1,-0.535642938476555,0.617822054680609,-0.442674280014263,0.467676822964189,0.826843999640086,1.10142731242935,-1.18755195665506,0.352125089952057,-1.30707340833118,0.107149923550941,-1.01527363642395,-0.536193065351017,-1.58074111395777,0.365576907283542,-0.144463703021994,-0.4151300415314,-0.0108355495139054,0.543088893168469,0.710441622758748,-0.792071290230275,-2.24050611809588,-1.80823438915273,-0.801529925988525,0.277273496352454,-1.91812620060044,-1.9441942623167,-1.67164323392036,-2.25747611702746,1.095692704404,-1.11452105388944,-0.266157241841426,-0.803460495840659
80,1,0.0318676179160692,-0.107598628336058,0.835483199289228,-0.130695788263589,-0.398844538782312,-1.06243072846951,0.363810148826523,-0.0361862396521473,-0.222550207641191,-1.09991227634948,-1.09005531427839,-1.04280323873161,0.503553580902283,1.53980291107602,-0.628639112411122,0.921225598153998,-3.01305664057944,0.617603871009739,0.224826602769455,1.87923418021074,0.669993894677269,-0.493990356532436,1.15948223204409,0.680627135309152,1.02419053126048,0.652469653042776,-0.549766281913875,1.0917050266676,-1.58257322483103,-1.52994352497996,-0.143696135486458,-1.00150515212182
81,1,0.217277638774747,0.00390887044122639,-0.538026864799367,0.448701711919466,1.14601621867915,0.137732000494886,-0.784211231377593,0.231457365902528,-0.0957261395216296,0.37055558555505,0.913406596042423,1.35752178799574,0.804858986968513,0.327798437870979,-1.19438952231044,0.675288844100992,0.92117019001951,0.0712747281620582,-1.59805314606117,-1.09484895684038,-0.664953120008741,-0.415702607192115,-0.287597727196461,-0.0916468280898156,-1.19137703161424,0.682343340737331,-0.0741530904378027,0.220804781571337,0.894045376292937,0.955355683870084,-0.929219701415598,0.315813468792352
82,1,-0.524064607679538,-1.18618290305529,-0.386110221523986,-0.996633207672394,0.567200625776967,0.183231145441993,0.556706562793847,-1.04474301410008,-0.0298469767044177,0.526509665443639,-0.453792275645908,0.436789854226522,0.261492058814309,-0.263792250073917,-0.175097212510468,-0.89186461499452,-1.92029114076199,-0.631869545674761,-0.117943245468901,-1.28709763666427,0.799462694286018,0.523054272371112,-0.989870808284163,-1.99027611606711,0.963659651064469,-0.305046903419259,-1.58318008048331,0.382919539550858,-1.31560236451196,0.278626908638663,-1.16714391617678,1.13653056992782
83,1,1.98082314690818,1.62485465238396,0.600248751158464,0.6503603341478,0.497206802572972,1.41838947380247,0.886111399112343,1.68071461798712,1.7984613996982,0.550166859531188,1.0166969818751,-0.849649309516357,0.367086675280836,1.38091703858091,2.30873921696683,1.38080644151638,1.79318899990355,1.21581400620658,-0.0954321013101436,1.91866229157842,1.09943102736941,0.807887910479096,-0.324735142697249,2.22087233325626,0.0787786880898107,0.454569119933716,-0.0786774373633751,0.0301289622087622,0.676179809442085,0.430567836261921,1.58870619482545,0.00296828320948752
84,1,0.231371323065744,0.445634028765192,-1.18065598803094,-1.21671530752131,0.281361969134274,0.638884521808118,-0.655422477559348,0.15009582267344,0.2694388612772,0.217615879065291,-1.63488992158596,1.24314372019549,-0.474810067666706,-0.719913803804943,-0.794769451711537,0.107696145458795,-0.263786705647073,-0.815485846023324,0.560884330936819,0.313878920561556,-0.151026928424054,-1.75572066313174,-1.32351637214704,-0.943396604696344,-0.153890688425969,-0.710377335797096,-0.353015897079311,-0.468419631837267,0.680911836949299,-0.511761266300221,-0.489289621959708,-0.294193560538584
85,1,-0.154966441853484,1.54557625452741,0.765319617421021,1.63186639201456,0.698574872557302,1.3858381978495,0.00523900943862854,-0.722544342317402,-0.706326657482057,0.237638100070246,0.871612788281276,1.17690993802071,0.0274009074614175,-0.472857100888474,1.01428251000801,0.174242289786737,1.36222080959883,0.865821326876087,-0.170336282296963,-0.922429923840445,-1.46479536259673,0.160825047499,0.904374181892926,1.02878247773627,-0.10563460393698,-1.07643522746434,1.19309804970313,-0.979457817723476,0.755385486203055,-0.181633050421104,1.40397188046819,1.85457499166872
86,1,-0.358538011477894,-1.57545850648513,-0.487692174529637,0.0966376490273544,-0.352774403289076,-0.105753463276214,1.81492172479722,-0.437105575157557,-0.788711071263814,-1.00122680284748,1.75184626574278,-0.306062488044864,0.26048591218024,0.363494769523005,0.552324184503138,1.33213252824504,0.327212019900615,1.19542317444963,-1.25353805137208,1.30925475147793,0.0337505654747025,-1.48672172282095,1.01635793310867,-0.567800608329507,-0.396730763509993,-0.375379992789656,0.203320930632809,-0.613018526115588,-0.164861039671157,0.979067106126017,0.074261116054291,-0.791811874761744
87,1,1.3840884531555,-0.847355200092933,-0.201841593916401,1.16657376633012,0.895779716480914,-0.477174682119769,1.60853112244301,-0.0528702168268154,-0.188390759187466,-1.05737580329165,1.53465867156577,-0.357299390908726,0.423753025210049,1.97141176578969,-0.861207448224216,1.03415693809493,-1.06336275247146,-0.488176274985417,0.53093069436304,0.950172907215247,0.355064301796907,0.0267470340329961,-0.177219419886915,1.24552280588725,-0.981572296742512,1.23418248607266,-0.222664781795612,0.431089152064516,-0.364452732345893,-1.82971986842642,0.253971994279194,0.774384903414227
88,1,-0.0966448576814826,-0.274274435159185,0.00874021836664732,-0.304630774806853,-0.683240490328059,-1.49752490385405,0.332989235819981,-1.23566005177488,-1.02878142840965,0.40349300930288,1.19699368372456,-1.79272553869003,-0.430591210016054,1.62208913554816,-0.361009880247064,-0.44272285571861,-0.412514069305826,-1.18294631496411,-1.39037781300436,0.162788901939029,0.542431215442892,-1.00905862143032,0.0149426614088988,-0.210980992617344,-0.228649661757641,0.117032128542635,-1.19488903977537,0.643835267046584,-0.760322476492229,0.208321093848366,-0.676160119664785,0.327613483535897
89,1,-0.916862225619469,0.380416200532274,0.0321849996962823,0.368496516866408,-0.149269057298837,-0.988117133514795,-1.53231547206269,-0.171707388202505,-0.353453148339292,-0.0417023028526741,-1.7304502159207,1.16358985558327,0.0667948651285125,-1.5055322176134,-1.48113484125544,-1.23118575583545,-0.728186923425507,-0.255313589205002,-0.5721848951692,-1.90622700640254,-2.36197782080163,-0.0977996396643069,-0.518583084401275,-1.21593898996229,-0.61168330926869,-0.615613948941033,-0.141109838033795,0.0480025929339827,0.998915802246732,0.234600435394736,0.632365158617826,-1.34970455763686
90,1,0.00946076156349894,-0.0778216159698042,0.803505221230857,-1.61007875559651,-0.480260473618268,0.707967843532852,-1.23429302581367,0.693491801790801,0.593960476893052,1.15048578498559,-1.34321580259538,-0.0334260814185212,-0.477503656430965,-1.1163606594825,-0.855427456347026,-1.65975824911525,-1.87220135718957,-1.16432833310069,-0.979933565316118,-0.484952166586928,0.423351337434413,0.0508841593954153,-0.361092657081588,-1.21064799012399,0.433552524711106,-1.60649262329212,-0.734602694327453,0.652278908457383,-1.84807624997311,0.514136881227986,0.280452992444279,1.74353342348313
91,1,0.381587065404137,0.260862500125186,-0.555767824139593,-0.444960946787178,-0.957179157711401,-0.253777225103304,0.808278418337354,-0.561910414484908,0.0772961567430761,-0.57900972693992,-0.822896109707394,-0.891607894341097,2.27749186820428,0.374113675568818,0.318449624003646,2.94454762836682,1.4658499152988,0.27815441745752,1.93823453658513,1.72323627397219,0.473424382660046,2.1446247224624,1.13544228522247,0.737387697632488,0.521256630000808,1.63820388625612,1.24417688095312,0.20255535625598,0.0131050060018389,1.36639133825283,-0.256614208263996,0.66865785577905
92,1,0.456461613780292,0.123202475758847,2.15862160427977,0.912788427401955,0.636939422962627,1.25284614838279,0.898943015411029,0.943395092989084,0.86260364998606,-1.63976400373918,2.35815959922915,-1.75215600420211,1.83411628788062,1.7993201044943,-0.227198475608134,-0.0110652583958301,2.46510065062433,1.08347062416559,0.0141572011403148,0.0126486789616379,-1.34868498947093,0.679019899502506,-2.28897384129807,2.05579878931239,0.0997180150235255,-1.20605286553416,0.884543341503965,1.03097720297515,2.37938231731679,-1.02739903668747,1.72070728669115,-1.72419507452615
93,1,-0.0681815273412859,-0.620688295765712,-1.46939911662105,-0.320424532685935,-1.14858865758423,-0.447483551316546,-0.190570216088506,-0.44392592994313,-0.885401955749452,-0.467927264504843,-1.00613550414446,1.08389924745235,0.395962795648017,-1.27361516255939,-0.769870830812929,-0.952392723901033,-1.40419146453219,1.84215987442656,-0.349353615641772,-1.89618324580384,-0.0646221407677494,1.15104752645108,-1.00520052211795,-1.19660854073813,-1.38613120295963,0.322533099534087,-1.84520216630732,0.035925241379025,0.48366839780403,-0.787993059063488,2.71657360572758,-0.642883375502332
94,1,-0.685676712547792,-0.0732767206112065,0.133577748839214,0.534187482509052,-1.00095976680029,-0.956016874484952,-1.42406312740347,0.561322329766631,-0.799221851699565,-0.784018875888708,-0.39954263394895,1.85892307223055,1.04003206044567,-0.133134241452404,-2.61806434679313,1.1176756902842,-1.4450571975921,-1.30412170209823,-1.72748211303495,-1.27493927323234,0.16753348651312,-0.986044260325608,-1.03168963228066,0.545449221012728,-0.739753604809191,0.469863495555589,-1.95433137485566,-0.115798859267007,-0.809134153714556,-1.31101693817923,-0.312532244755085,-1.53235255113897
95,1,0.73321686488567,0.0756049703054872,0.636498802044547,-0.645509071693698,0.742158541934737,0.865648633858916,0.2799880802053,0.0729491687409451,0.215755912265973,-0.777832591070472,2.0049215569012,-0.147915336171643,2.31276992681537,-0.781303512529178,-1.41149540438123,-0.737656217947691,0.791726066408829,0.554629052136227,-0.0353742887442668,-1.8712359046212,-0.267569515503644,2.2453894923601,1.09804989438389,-0.245780731659347,-0.0285752316484719,-1.06036605076134,1.67800394693898,-0.436091306741194,-1.22265515022952,0.837110428772426,1.13216171063336,-0.421970534862835
96,1,0.440194976390313,-0.559728745976106,-0.750192631535639,0.167897870112244,-0.423200682744103,-0.832663902001143,-0.529808517115024,0.72527483158056,0.736370293978386,-1.48527005244156,0.342889593498525,1.2016728823803,0.429045844864364,-1.13110985215173,-0.82913239268427,-0.153819518608684,-0.549332494027196,-0.132656406342749,-0.0830367251296694,-0.399400542962325,1.20575678204907,0.0936928833902262,0.689962395361594,-0.19424305790381,-0.153639287800038,1.73463078907398,-0.1080481980175,1.04094045198905,-2.239486216219,0.826811558768908,0.943985459018219,0.620358697988017
97,1,-0.624706812762677,0.341581125411985,1.27195229472214,-0.65373742157268,0.339094434610443,0.37076110302765,0.158661229608759,-0.97222942330934,-2.4622904339317,0.994712139085694,-1.1404405846382,1.98762762557943,-1.23643820638981,-2.27371384160433,0.562061616403394,0.96221517357434,0.696061530683817,-0.433606857814171,0.680961622335948,0.614565812139397,1.6665967800964,-1.42545173277432,0.0205154287663244,-1.35152441277271,0.306513600937118,-1.95615702771764,0.437260117991851,-1.04012241398518,0.392632516557143,-0.334676734595676,-0.329026790111202,1.19184209020811
98,1,-0.605030136078268,-0.632312316755625,-2.01201697265075,-0.464061186259426,0.462819293823999,-0.293510238923621,-1.29755723676435,-0.442993317437038,-1.43602699462531,-2.3916761130172,1.02600340121228,-1.52400825868984,0.793334837031468,-0.106715952849642,1.56298021180421,2.2239809678994,3.42950551575919,1.57201189552503,0.769252848710676,0.510236075750335,-1.14639079884955,-0.220022997104058,-0.478523522962922,0.402231519902313,0.301817487153627,-1.85490764458437,0.312340300323674,0.459700390055199,0.890557352585629,0.191642766964439,1.18423226372383,1.11169696830639
